"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Dipsastraea vietnamensis","Dipsastraea vietnamensis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Cantharellus doederleini","Cantharellus doederleini","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Pocillopora zelli","Pocillopora zelli","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Leptoseris tubulifera","Leptoseris tubulifera","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Isopora crateriformis","Isopora crateriformis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Psammocora albopicta","Psammocora albopicta","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Paragoniastrea deformis","Paragoniastrea deformis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Anacropora forbesi","Anacropora forbesi","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Dipsastraea lacuna","Dipsastraea lacuna","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Micromussa regularis","Micromussa regularis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Montipora cryptus","Montipora cryptus","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Stylophora danae","Stylophora danae","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Stylophora mamillata","Stylophora mamillata","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Fungia puishani","Fungia puishani","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Seriatopora dentritica","Seriatopora dentritica","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Pocillopora elegans","Pocillopora elegans","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Alveopora viridis","Alveopora viridis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Astreopora randalli","Astreopora randalli","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Mycedium umbra","Mycedium umbra","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Sinuorota hexagonalis","Sinuorota hexagonalis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Anacropora spumosa","Anacropora spumosa","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Porites superfusa","Porites superfusa","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Favites acuticollis","Favites acuticollis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,157018.344440361,157018.344440361,0.0338743916035495,1,0.0338743916035495,0
"Sarcophyton trocheliophorum","Sarcophyton trocheliophorum","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,153677.615676306,153677.615676306,0.0331536786524725,1,0.0331536786524725,0
"Bolocera kerguelensis","Bolocera kerguelensis","2",FALSE,4,6,0.0493827160493827,0.666666666666667,0.0329218106995885,0.0164609053497942,34102.5384146696,54234.9297080644,0.0525071535258907,0.628792894141037,0.0330161250286526,0.0194910284972381
"Caryophyllia (Caryophyllia) grandis","Caryophyllia (Caryophyllia) grandis","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,152743.648912806,152743.648912806,0.0329521891003806,1,0.0329521891003806,0
"Anthemiphyllia dentata","Anthemiphyllia dentata","1",TRUE,14,14,0.0338164251207729,1,0.0338164251207729,0,150983.461038501,150983.461038501,0.0325724545313878,1,0.0325724545313878,0
"Fungulus perlucidus","Fungulus perlucidus","4",FALSE,1,2,0.0769230769230769,0.5,0.0384615384615385,0.0384615384615385,8532.83412110193,19175.1434492435,0.0724933553380588,0.44499453908589,0.0322591472454492,0.0402342080926097
"Spirobranchus tetraceros","Spirobranchus tetraceros","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,149171.758315862,149171.758315862,0.032181606393773,1,0.032181606393773,0
"Caryophyllia planilamellata","Caryophyllia planilamellata","1",TRUE,15,15,0.036231884057971,1,0.036231884057971,0,149049.320173055,149049.320173055,0.0321551921705722,1,0.0321551921705722,0
"Culicia australiensis","Culicia australiensis","1",TRUE,14,14,0.0338164251207729,1,0.0338164251207729,0,148635.751313099,148635.751313099,0.0320659707896749,1,0.0320659707896749,0
"Bifaxaria submucronata","Bifaxaria submucronata","3",FALSE,3,5,0.0588235294117647,0.6,0.0352941176470588,0.0235294117647059,31811.6185597071,53403.2178615578,0.0536070487666978,0.595687298135767,0.0319330380408665,0.0216740107258313
"Neopetrosia chaliniformis","Neopetrosia chaliniformis","1",TRUE,12,12,0.0289855072463768,1,0.0289855072463768,0,143489.097440555,143489.097440555,0.0309556561360092,1,0.0309556561360092,0
"Javania lamprotichum","Javania lamprotichum","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,142659.228620164,142659.228620164,0.0307766241795731,1,0.0307766241795731,0
"Stylobates loisetteae","Stylobates loisetteae","1",TRUE,12,12,0.0289855072463768,1,0.0289855072463768,0,141623.234286194,141623.234286194,0.0305531236841817,1,0.0305531236841817,0
"Acanthella pulcherrima","Acanthella pulcherrima","1",TRUE,12,12,0.0289855072463768,1,0.0289855072463768,0,140306.585436978,140306.585436978,0.0302690761171177,1,0.0302690761171177,0
"Trochocyathus rawsonii","Trochocyathus rawsonii","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,139809.495384722,139809.495384722,0.0301618362710196,1,0.0301618362710196,0
"Primnoeides flagellum","Primnoeides flagellum","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,19497.0299625594,19497.0299625594,0.0300192769551321,1,0.0300192769551321,0
"Ctenocella pectinata","Ctenocella pectinata","1",TRUE,12,12,0.0289855072463768,1,0.0289855072463768,0,138558.264108553,138558.264108553,0.0298919015803526,1,0.0298919015803526,0
"Fungiacyathus (Fungiacyathus) stephanus","Fungiacyathus (Fungiacyathus) stephanus","1",TRUE,12,12,0.0289855072463768,1,0.0289855072463768,0,138311.959103603,138311.959103603,0.0298387649088297,1,0.0298387649088297,0
"Primnoa bisquama","Primnoa bisquama","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,19087.0647562714,19087.0647562714,0.0293880598367729,1,0.0293880598367729,0
"Foveolaria orbicularis","Foveolaria orbicularis","2",FALSE,3,4,0.037037037037037,0.75,0.0277777777777778,0.00925925925925926,25442.2345665789,33975.0686876808,0.0391730169814699,0.748850128912443,0.029334718816463,0.00983829816500684
"Pseudoceratina purpurea","Pseudoceratina purpurea","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,134542.765834176,134542.765834176,0.0290256170610855,1,0.0290256170610855,0
"Callyspongia (Cavochalina) bilamellata","Callyspongia (Cavochalina) bilamellata","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,132753.104889316,132753.104889316,0.0286395241118837,1,0.0286395241118837,0
"Isopora brueggemanni","Isopora brueggemanni","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,130864.222877772,130864.222877772,0.0282320256811749,1,0.0282320256811749,0
"Favites rotundata","Favites rotundata","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,129462.807708968,129462.807708968,0.0279296910310649,1,0.0279296910310649,0
"Pectinia paeonia","Pectinia paeonia","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,129361.273351236,129361.273351236,0.0279077864911381,1,0.0279077864911381,0
"Lobophytum crassum","Lobophytum crassum","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,129070.709745178,129070.709745178,0.0278451016792939,1,0.0278451016792939,0
"Stannophyllum globigerinum","Stannophyllum globigerinum","3",FALSE,2,3,0.0392156862745098,0.666666666666667,0.0261437908496732,0.0130718954248366,24558.3673973045,36626.5077064818,0.0413843010290988,0.670508026430224,0.0277485060082153,0.0136357950208835
"Caryophyllia (Caryophyllia) planilamellata","Caryophyllia (Caryophyllia) planilamellata","1",TRUE,13,13,0.0314009661835749,1,0.0314009661835749,0,128437.037939316,128437.037939316,0.0277083963346005,1,0.0277083963346005,0
"Cerelasma massa","Cerelasma massa","3",FALSE,2,3,0.0392156862745098,0.666666666666667,0.0261437908496732,0.0130718954248366,24525.5523790986,36593.6926882759,0.0413290031108888,0.670212557885863,0.0276992168898215,0.0136297862210672
"Montipora angulata","Montipora angulata","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,128087.247826318,128087.247826318,0.0276329342775461,1,0.0276329342775461,0
"Stannophyllum indistinctum","Stannophyllum indistinctum","3",FALSE,2,3,0.0392156862745098,0.666666666666667,0.0261437908496732,0.0130718954248366,24416.3331857877,36484.473494965,0.0411449534181299,0.669225312766463,0.0275352443200096,0.0136097090981204
"Comanthus gisleni","Comanthus gisleni","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,127595.178761876,127595.178761876,0.0275267776355034,1,0.0275267776355034,0
"Caulastraea tumida","Caulastraea tumida","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,124118.697041785,124118.697041785,0.026776777986681,1,0.026776777986681,0
"Stereocidaris indica","Stereocidaris indica","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,122377.323720647,122377.323720647,0.0264011023799967,1,0.0264011023799967,0
"Chondrilla australiensis","Chondrilla australiensis","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,122278.76546089,122278.76546089,0.0263798398893069,1,0.0263798398893069,0
"Phakellia stuartridleyi","Phakellia stuartridleyi","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422038,17065.6682422038,0.026275746735318,1,0.026275746735318,0
"Haliclona (Gellius) carduus","Haliclona (Gellius) carduus","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422038,17065.6682422038,0.026275746735318,1,0.026275746735318,0
"Amastigia kirkpatricki","Amastigia kirkpatricki","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Notoplites elongatus","Notoplites elongatus","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Menipea kempi","Menipea kempi","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Arachnopusia monoceros","Arachnopusia monoceros","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Fenestrulina marioni","Fenestrulina marioni","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Arachnopusia triarmata","Arachnopusia triarmata","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Xenobrochus anomalus","Xenobrochus anomalus","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,17065.6682422037,17065.6682422037,0.0262757467353179,1,0.0262757467353179,0
"Agelas mauritiana","Agelas mauritiana","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,120713.086965411,120713.086965411,0.0260420678495486,1,0.0260420678495486,0
"Porites vaughani","Porites vaughani","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,119568.194156716,119568.194156716,0.0257950741146187,1,0.0257950741146187,0
"Dasystenella acanthina","Dasystenella acanthina","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16742.608069919,16742.608069919,0.0257783359602608,1,0.0257783359602608,0
"Formosocellaria magnifica","Formosocellaria magnifica","4",FALSE,1,2,0.0769230769230769,0.5,0.0384615384615385,0.0384615384615385,7385.31864917978,18027.6279773213,0.0627442795115115,0.409666688178305,0.0257042411896148,0.0370400383218967
"Aphrocallistes beatrix","Aphrocallistes beatrix","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,118417.400589914,118417.400589914,0.0255468073781706,1,0.0255468073781706,0
"Lissodendoryx (Ectyodoryx) nobilis","Lissodendoryx (Ectyodoryx) nobilis","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16589.0158869081,16589.0158869081,0.0255418524400118,1,0.0255418524400118,0
"Haliclona ernsthentscheli","Haliclona ernsthentscheli","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16589.0158869081,16589.0158869081,0.0255418524400118,1,0.0255418524400118,0
"Eudendrium tottoni","Eudendrium tottoni","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16589.015886908,16589.015886908,0.0255418524400116,1,0.0255418524400116,0
"Flabellum deludens","Flabellum deludens","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,118077.757021276,118077.757021276,0.0254735342883881,1,0.0254735342883881,0
"Liothyrella uva","Liothyrella uva","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16542.0882581417,16542.0882581417,0.025469598692262,1,0.025469598692262,0
"Solanderia secunda","Solanderia secunda","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,117981.897937541,117981.897937541,0.0254528541051092,1,0.0254528541051092,0
"Rhombopsammia niphada","Rhombopsammia niphada","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,117538.042853279,117538.042853279,0.025357098918076,1,0.025357098918076,0
"Latrunculia (Latrunculia) apicalis","Latrunculia (Latrunculia) apicalis","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16432.7480901814,16432.7480901814,0.0253012493185048,1,0.0253012493185048,0
"Latrunculia apicalis","Latrunculia apicalis","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16432.7480901814,16432.7480901814,0.0253012493185048,1,0.0253012493185048,0
"Sarcophyton ehrenbergi","Sarcophyton ehrenbergi","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,116748.030233907,116748.030233907,0.0251866653490829,1,0.0251866653490829,0
"Junceella juncea","Junceella juncea","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,116388.579756615,116388.579756615,0.0251091192109342,1,0.0251091192109342,0
"Hippothoa flagellum","Hippothoa flagellum","2",FALSE,3,4,0.037037037037037,0.75,0.0277777777777778,0.00925925925925926,24466.0766182908,36737.9666890215,0.0376700416125093,0.665961641954508,0.0250868027647614,0.0125832388477479
"Tentorium semisuberites","Tentorium semisuberites","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16273.8488941744,16273.8488941744,0.0250565946720256,1,0.0250565946720256,0
"Astrosierra microconus","Astrosierra microconus","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,114997.18527566,114997.18527566,0.0248089463764104,1,0.0248089463764104,0
"Sphaerotylus capitatus","Sphaerotylus capitatus","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16112.3635316124,16112.3635316124,0.0248079581447055,1,0.0248079581447055,0
"Hymedesmia (Hymedesmia) leptochela","Hymedesmia (Hymedesmia) leptochela","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16112.3635316123,16112.3635316123,0.0248079581447054,1,0.0248079581447054,0
"Latrunculia (Latrunculia) bocagei","Latrunculia (Latrunculia) bocagei","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16112.3635316123,16112.3635316123,0.0248079581447053,1,0.0248079581447053,0
"Latrunculia (Latrunculia) biformis","Latrunculia (Latrunculia) biformis","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,16109.8236112533,16109.8236112533,0.0248040474684205,1,0.0248040474684205,0
"Caryophyllia unicristata","Caryophyllia unicristata","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,114843.151221401,114843.151221401,0.0247757158013916,1,0.0247757158013916,0
"Halichondria panicea","Halichondria panicea","2",FALSE,3,4,0.037037037037037,0.75,0.0277777777777778,0.00925925925925926,24168.5452974185,36312.9884124752,0.0372119372170581,0.66556200285393,0.0247668514642599,0.0124450857527982
"Halichondria (Halichondria) panicea","Halichondria (Halichondria) panicea","2",FALSE,3,4,0.037037037037037,0.75,0.0277777777777778,0.00925925925925926,24168.5452974185,36345.7276171432,0.0372119372170581,0.664962483403935,0.0247445421841263,0.0124673950329319
"Polycarpa viridis","Polycarpa viridis","1",TRUE,11,11,0.0265700483091787,1,0.0265700483091787,0,114071.879597925,114071.879597925,0.0246093253258109,1,0.0246093253258109,0
"Haliclona (Reniera) topsenti","Haliclona (Reniera) topsenti","2",TRUE,2,2,0.0246913580246914,1,0.0246913580246914,0,15948.3382486911,15948.3382486911,0.0245554109411,1,0.0245554109411,0
"Stelletta clavosa","Stelletta clavosa","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,112930.125205955,112930.125205955,0.0243630086579941,1,0.0243630086579941,0
"Democrinus chuni","Democrinus chuni","1",TRUE,10,10,0.0241545893719807,1,0.0241545893719807,0,112466.257447753,112466.257447753,0.0242629360317694,1,0.0242629360317694,0
